image,modal,split,image_path,mask_path,width,height,scale,global_hfr,full_power,high_power
gas_19a4ba0bcfeac547,WL,test,dataset\WL\test\images\gas_19a4ba0bcfeac547.jpg,dataset\WL\test\masks\gas_19a4ba0bcfeac547.png,1158,1007,0.161285400390625,0.00020147748711768466,833696301.1567863,167971.03577637777
gas_1ae0438109f36953,WL,test,dataset\WL\test\images\gas_1ae0438109f36953.jpg,dataset\WL\test\masks\gas_1ae0438109f36953.png,1158,1009,0.9588775634765625,0.000365392602511852,904799611.8209301,330607.0849149631
gas_1d1328b7ac7bf8a5,WL,test,dataset\WL\test\images\gas_1d1328b7ac7bf8a5.jpg,dataset\WL\test\masks\gas_1d1328b7ac7bf8a5.png,1158,1008,0.4755706787109375,0.0003279759895998795,1016287306.2665743,333317.8349905755
gas_1e64d1109280f3b7,WL,test,dataset\WL\test\images\gas_1e64d1109280f3b7.jpg,dataset\WL\test\masks\gas_1e64d1109280f3b7.png,1156,1006,0.5747833251953125,0.0003336121741640301,450840959.71063423,150406.03277126257
gas_1ea553c425da6f11,WL,test,dataset\WL\test\images\gas_1ea553c425da6f11.jpg,dataset\WL\test\masks\gas_1ea553c425da6f11.png,391,366,0.0789947509765625,0.00010405040793202976,655710602.7340869,68226.95569983884
gas_1f6937b3dc965b66,WL,test,dataset\WL\test\images\gas_1f6937b3dc965b66.jpg,dataset\WL\test\masks\gas_1f6937b3dc965b66.png,1158,1009,0.305267333984375,0.0001862426860085927,959469470.8991311,178694.17140349743
gas_2027f7ec39285af2,WL,test,dataset\WL\test\images\gas_2027f7ec39285af2.jpg,dataset\WL\test\masks\gas_2027f7ec39285af2.png,1371,903,0.0594940185546875,3.788386043626551e-05,803281131.744406,30431.390286090485
gas_20c78f9519a4e721,WL,test,dataset\WL\test\images\gas_20c78f9519a4e721.jpg,dataset\WL\test\masks\gas_20c78f9519a4e721.png,1157,1007,0.1252593994140625,0.0003221570837978491,524954350.6971167,169117.76274757646
gas_24f00f173bf2bcb7,WL,test,dataset\WL\test\images\gas_24f00f173bf2bcb7.jpg,dataset\WL\test\masks\gas_24f00f173bf2bcb7.png,1370,903,0.0616912841796875,3.534154537077608e-05,743786442.3000385,26286.562296714936
gas_25347,WL,test,dataset\WL\test\images\gas_25347.jpg,dataset\WL\test\masks\gas_25347.png,1079,934,0.2349853515625,0.00016331624047339726,554664287.2386928,90585.68611667983
gas_25368,WL,test,dataset\WL\test\images\gas_25368.jpg,dataset\WL\test\masks\gas_25368.png,565,479,0.18359375,0.00013566068839469093,838652631.8628223,113772.19336252977
gas_25379,WL,test,dataset\WL\test\images\gas_25379.jpg,dataset\WL\test\masks\gas_25379.png,1081,934,0.1378173828125,6.910785335692587e-05,927025679.8344018,64064.75474010035
gas_25383,WL,test,dataset\WL\test\images\gas_25383.jpg,dataset\WL\test\masks\gas_25383.png,432,367,0.2687835693359375,7.807036656206633e-05,757653320.6957325,59150.272473682635
gas_25400,WL,test,dataset\WL\test\images\gas_25400.jpg,dataset\WL\test\masks\gas_25400.png,1080,934,0.1307220458984375,8.168659964678762e-05,998344080.6080123,81551.33322236697
gas_25456,WL,test,dataset\WL\test\images\gas_25456.jpg,dataset\WL\test\masks\gas_25456.png,433,367,0.0825958251953125,1.9370156487376218e-05,1131677604.2533793,21920.77228764697
gas_25468,WL,test,dataset\WL\test\images\gas_25468.jpg,dataset\WL\test\masks\gas_25468.png,1090,934,0.2834625244140625,0.0002018484768346381,534306636.7271665,107848.98078601685
gas_25496,WL,test,dataset\WL\test\images\gas_25496.jpg,dataset\WL\test\masks\gas_25496.png,1080,934,0.2291107177734375,7.451445472089009e-05,961235097.9188924,71625.90918000766
gas_25501,WL,test,dataset\WL\test\images\gas_25501.jpg,dataset\WL\test\masks\gas_25501.png,1088,934,0.0542144775390625,0.00016974002013538849,501923597.3580624,85196.52152198413
gas_25615,WL,test,dataset\WL\test\images\gas_25615.jpg,dataset\WL\test\masks\gas_25615.png,515,479,0.1493072509765625,5.297464535412807e-05,878537214.574825,46540.197372504874
gas_25678,WL,test,dataset\WL\test\images\gas_25678.jpg,dataset\WL\test\masks\gas_25678.png,515,479,0.07208251953125,3.9989051110572954e-05,799654434.5112805,31977.42205246791
gas_25703,WL,test,dataset\WL\test\images\gas_25703.jpg,dataset\WL\test\masks\gas_25703.png,515,479,0.1163330078125,9.494944473255101e-05,641106320.6237601,60872.68915775484
gas_25745,WL,test,dataset\WL\test\images\gas_25745.jpg,dataset\WL\test\masks\gas_25745.png,432,368,0.103179931640625,7.847250964448069e-05,981015843.160877,76982.77521383027
gas_25748,WL,test,dataset\WL\test\images\gas_25748.jpg,dataset\WL\test\masks\gas_25748.png,432,369,0.1741180419921875,7.417085528703803e-05,784979658.7449133,58222.61267203747
gas_25760,WL,test,dataset\WL\test\images\gas_25760.jpg,dataset\WL\test\masks\gas_25760.png,515,479,0.3076324462890625,6.0611464789926835e-05,600109226.3910803,36373.499245513194
gas_25778,WL,test,dataset\WL\test\images\gas_25778.jpg,dataset\WL\test\masks\gas_25778.png,515,479,0.1540069580078125,3.192093680384007e-05,1563204273.7846673,49898.944834973074
gas_25784,WL,test,dataset\WL\test\images\gas_25784.jpg,dataset\WL\test\masks\gas_25784.png,433,369,0.107696533203125,8.576035297705917e-05,995378889.2961173,85364.04489194813
gas_25794,WL,test,dataset\WL\test\images\gas_25794.jpg,dataset\WL\test\masks\gas_25794.png,515,479,0.200836181640625,3.725070264976689e-05,957163370.6794615,35655.008108429225
gas_25803,WL,test,dataset\WL\test\images\gas_25803.jpg,dataset\WL\test\masks\gas_25803.png,514,481,0.210601806640625,2.200097907993739e-05,767255620.1406846,16880.37484767959
gas_25862,WL,test,dataset\WL\test\images\gas_25862.jpg,dataset\WL\test\masks\gas_25862.png,514,481,0.54486083984375,3.8421685623531016e-05,782964271.2827376,30082.807085682398
gas_25872,WL,test,dataset\WL\test\images\gas_25872.jpg,dataset\WL\test\masks\gas_25872.png,432,368,0.32275390625,6.699584522154094e-05,715855775.1510956,47959.362712969014
gas_25879,WL,test,dataset\WL\test\images\gas_25879.jpg,dataset\WL\test\masks\gas_25879.png,514,481,0.266510009765625,2.1486758696711488e-05,847771393.043291,18215.859352296146
gas_25933,WL,test,dataset\WL\test\images\gas_25933.jpg,dataset\WL\test\masks\gas_25933.png,514,481,0.034423828125,4.736221213141991e-05,884751985.6439215,41903.811227762395
gas_25e3199858978cf7,WL,test,dataset\WL\test\images\gas_25e3199858978cf7.jpg,dataset\WL\test\masks\gas_25e3199858978cf7.png,1158,1008,0.609283447265625,0.00035759461901234467,624752852.6896423,223408.25833442813
gas_26020,WL,test,dataset\WL\test\images\gas_26020.jpg,dataset\WL\test\masks\gas_26020.png,430,365,0.1169891357421875,6.07768151463377e-05,920687927.8534716,55956.47999861515
gas_26039,WL,test,dataset\WL\test\images\gas_26039.jpg,dataset\WL\test\masks\gas_26039.png,514,481,0.2397613525390625,2.8538247525023515e-05,844829249.4399383,24109.946236896794
gas_26092,WL,test,dataset\WL\test\images\gas_26092.jpg,dataset\WL\test\masks\gas_26092.png,547,481,0.2512969970703125,4.684563925249023e-05,670770881.3592308,31422.69072922945
gas_26102,WL,test,dataset\WL\test\images\gas_26102.jpg,dataset\WL\test\masks\gas_26102.png,432,368,0.0756378173828125,9.888710918854491e-05,1082157655.2663743,107011.44221554571
gas_26130,WL,test,dataset\WL\test\images\gas_26130.jpg,dataset\WL\test\masks\gas_26130.png,514,481,0.01763916015625,4.273096183792902e-05,1059708682.2085043,45282.371258773645
gas_26138,WL,test,dataset\WL\test\images\gas_26138.jpg,dataset\WL\test\masks\gas_26138.png,515,478,0.137054443359375,4.2213270087546096e-05,420205534.9138948,17738.249737602022
gas_26140,WL,test,dataset\WL\test\images\gas_26140.jpg,dataset\WL\test\masks\gas_26140.png,531,479,0.16607666015625,2.4322844257608988e-05,789850528.0880896,19211.411381476817
gas_26158,WL,test,dataset\WL\test\images\gas_26158.jpg,dataset\WL\test\masks\gas_26158.png,433,367,0.061309814453125,4.4918791621472434e-05,963514516.0922104,43279.90777260985
gas_26179,WL,test,dataset\WL\test\images\gas_26179.jpg,dataset\WL\test\masks\gas_26179.png,432,367,0.180389404296875,0.00015923383737478296,383528572.7933565,61070.72638875993
gas_26194,WL,test,dataset\WL\test\images\gas_26194.jpg,dataset\WL\test\masks\gas_26194.png,433,367,0.170379638671875,3.2100766466485076e-05,925429116.0413995,29706.983935330685
gas_26264,WL,test,dataset\WL\test\images\gas_26264.jpg,dataset\WL\test\masks\gas_26264.png,406,367,0.1703338623046875,0.00011482380539469253,811752175.5160018,93208.47383016768
gas_26308,WL,test,dataset\WL\test\images\gas_26308.jpg,dataset\WL\test\masks\gas_26308.png,390,366,0.179351806640625,0.00012079677614888418,804614614.2289892,97194.85144114001
gas_26364,WL,test,dataset\WL\test\images\gas_26364.jpg,dataset\WL\test\masks\gas_26364.png,391,367,0.024017333984375,4.030890229129187e-05,784226768.2763243,31611.320176665944
gas_26367,WL,test,dataset\WL\test\images\gas_26367.jpg,dataset\WL\test\masks\gas_26367.png,1087,934,0.325653076171875,5.087690013756209e-05,962098824.6041985,48948.60582185367
gas_2637f1e50defd9c1,WL,test,dataset\WL\test\images\gas_2637f1e50defd9c1.jpg,dataset\WL\test\masks\gas_2637f1e50defd9c1.png,773,956,0.6911468505859375,0.00047823277702330284,673789491.1881893,322228.219500046
gas_26417,WL,test,dataset\WL\test\images\gas_26417.jpg,dataset\WL\test\masks\gas_26417.png,548,481,0.1258544921875,7.388112576586644e-05,691562645.7614759,51093.42680647894
gas_26424,WL,test,dataset\WL\test\images\gas_26424.jpg,dataset\WL\test\masks\gas_26424.png,532,478,0.1157684326171875,2.309499737710165e-05,619233392.1242598,14301.193566923539
gas_26508,WL,test,dataset\WL\test\images\gas_26508.jpg,dataset\WL\test\masks\gas_26508.png,428,365,0.202789306640625,0.00011299190099408506,367342280.3669972,41506.70257416918
gas_26666,WL,test,dataset\WL\test\images\gas_26666.jpg,dataset\WL\test\masks\gas_26666.png,768,576,0.0657196044921875,0.00030383355451242566,559720762.7983083,170061.94889541625
gas_26667,WL,test,dataset\WL\test\images\gas_26667.jpg,dataset\WL\test\masks\gas_26667.png,271,230,0.1612091064453125,4.814741143828197e-05,833698200.9700882,40140.410297462324
gas_26674,WL,test,dataset\WL\test\images\gas_26674.jpg,dataset\WL\test\masks\gas_26674.png,430,367,0.0131988525390625,0.00011613333682272308,353875494.5899578,41096.74200652329
gas_26697,WL,test,dataset\WL\test\images\gas_26697.jpg,dataset\WL\test\masks\gas_26697.png,405,324,0.0672454833984375,0.00011725166049707405,781555238.7159402,91638.64950963108
gas_26706,WL,test,dataset\WL\test\images\gas_26706.jpg,dataset\WL\test\masks\gas_26706.png,1080,934,0.027252197265625,4.878543317045134e-05,1170470877.764306,57101.928785130076
gas_26711,WL,test,dataset\WL\test\images\gas_26711.jpg,dataset\WL\test\masks\gas_26711.png,431,367,0.0205535888671875,5.041327004795176e-05,538887404.0751095,27167.076227078192
gas_26721,WL,test,dataset\WL\test\images\gas_26721.jpg,dataset\WL\test\masks\gas_26721.png,431,365,0.026397705078125,2.2939565020128353e-05,1171706874.126075,26878.446023546447
gas_26743,WL,test,dataset\WL\test\images\gas_26743.jpg,dataset\WL\test\masks\gas_26743.png,515,479,0.1535491943359375,9.054495177945662e-05,599024365.4687887,54238.63228609107
gas_26800,WL,test,dataset\WL\test\images\gas_26800.jpg,dataset\WL\test\masks\gas_26800.png,504,481,0.5731048583984375,4.7513046975280684e-05,746915008.4852289,35488.20788470085
gas_26825,WL,test,dataset\WL\test\images\gas_26825.jpg,dataset\WL\test\masks\gas_26825.png,530,480,0.07232666015625,5.6648586730224576e-05,689766934.1650137,39074.32199368788
gas_26836,WL,test,dataset\WL\test\images\gas_26836.jpg,dataset\WL\test\masks\gas_26836.png,417,366,0.0951080322265625,4.841612271087965e-05,812629376.2618071,39344.36359955724
gas_26868,WL,test,dataset\WL\test\images\gas_26868.jpg,dataset\WL\test\masks\gas_26868.png,431,367,0.224578857421875,3.1440057337121e-05,781287097.95777,24563.711156545163
gas_26894,WL,test,dataset\WL\test\images\gas_26894.jpg,dataset\WL\test\masks\gas_26894.png,565,481,0.10675048828125,8.754774711382337e-05,1047061775.2241755,91667.89950987708
gas_26922,WL,test,dataset\WL\test\images\gas_26922.jpg,dataset\WL\test\masks\gas_26922.png,432,367,0.189849853515625,4.874080186575286e-05,893100876.9633833,43530.45289020239
gas_26945,WL,test,dataset\WL\test\images\gas_26945.jpg,dataset\WL\test\masks\gas_26945.png,417,365,0.2151031494140625,4.532289313459315e-05,779451887.3782083,35327.01459519947
gas_27006,WL,test,dataset\WL\test\images\gas_27006.jpg,dataset\WL\test\masks\gas_27006.png,567,479,0.1722564697265625,0.00012048683025812927,887391293.9675509,106918.96420881
gas_27031,WL,test,dataset\WL\test\images\gas_27031.jpg,dataset\WL\test\masks\gas_27031.png,431,368,0.22216796875,5.271953369506074e-05,1146158321.901792,60424.9322713758
gas_27035,WL,test,dataset\WL\test\images\gas_27035.jpg,dataset\WL\test\masks\gas_27035.png,431,367,0.3822174072265625,3.001601117587214e-05,780608620.7069895,23430.757083123135
gas_27100,WL,test,dataset\WL\test\images\gas_27100.jpg,dataset\WL\test\masks\gas_27100.png,564,478,0.123626708984375,0.00014992734863292467,529492277.003122,79385.3732126882
gas_27117,WL,test,dataset\WL\test\images\gas_27117.jpg,dataset\WL\test\masks\gas_27117.png,405,367,0.44256591796875,3.299234428565266e-05,954551489.209627,31492.891370386475
gas_27195,WL,test,dataset\WL\test\images\gas_27195.jpg,dataset\WL\test\masks\gas_27195.png,433,367,0.3142852783203125,1.6547776444954876e-05,1766954505.4880426,29239.16814522192
gas_27197,WL,test,dataset\WL\test\images\gas_27197.jpg,dataset\WL\test\masks\gas_27197.png,420,367,0.1844940185546875,6.156604544430374e-05,580198266.8366936,35720.51286277415
gas_27200,WL,test,dataset\WL\test\images\gas_27200.jpg,dataset\WL\test\masks\gas_27200.png,430,371,0.147552490234375,5.540788037127453e-05,1379233571.8459055,76420.40875288361
gas_27225,WL,test,dataset\WL\test\images\gas_27225.jpg,dataset\WL\test\masks\gas_27225.png,404,367,0.505401611328125,2.8973796800862983e-05,951194992.7974778,27559.73043931245
gas_27277,WL,test,dataset\WL\test\images\gas_27277.jpg,dataset\WL\test\masks\gas_27277.png,566,480,0.6103515625,0.00014035056829858584,727321589.8741716,102079.99847467095
gas_27280,WL,test,dataset\WL\test\images\gas_27280.jpg,dataset\WL\test\masks\gas_27280.png,564,481,0.1006011962890625,0.00022665438045834922,760823222.1822375,172443.91606204002
gas_27329,WL,test,dataset\WL\test\images\gas_27329.jpg,dataset\WL\test\masks\gas_27329.png,430,365,0.0932464599609375,5.338777815659148e-05,655006194.2915493,34969.32539203049
gas_27365,WL,test,dataset\WL\test\images\gas_27365.jpg,dataset\WL\test\masks\gas_27365.png,430,365,0.4962921142578125,5.5050706030311685e-05,748583806.5059286,41210.0670710096
gas_27376,WL,test,dataset\WL\test\images\gas_27376.jpg,dataset\WL\test\masks\gas_27376.png,417,366,0.096099853515625,0.0001428093874690673,707005543.7621837,100967.02864191231
gas_27386,WL,test,dataset\WL\test\images\gas_27386.jpg,dataset\WL\test\masks\gas_27386.png,391,367,0.08392333984375,5.072209277203683e-05,1571132143.2955332,79691.1103293651
gas_27429,WL,test,dataset\WL\test\images\gas_27429.jpg,dataset\WL\test\masks\gas_27429.png,564,480,0.76800537109375,0.00019897356689098022,541920841.5185544,107827.92280950838
gas_27442,WL,test,dataset\WL\test\images\gas_27442.jpg,dataset\WL\test\masks\gas_27442.png,430,365,0.209869384765625,0.0001141021890769129,591529348.0097809,67494.79351115503
gas_27450,WL,test,dataset\WL\test\images\gas_27450.jpg,dataset\WL\test\masks\gas_27450.png,565,481,0.136932373046875,9.104629573331493e-05,929472272.5076201,84625.00739864507
gas_27456,WL,test,dataset\WL\test\images\gas_27456.jpg,dataset\WL\test\masks\gas_27456.png,355,366,0.318695068359375,5.3693700005450797e-05,807862926.1001769,43377.14959954857
gas_27516,WL,test,dataset\WL\test\images\gas_27516.jpg,dataset\WL\test\masks\gas_27516.png,430,366,0.221160888671875,9.348775886214513e-05,925887981.929412,86559.19238797505
gas_27519,WL,test,dataset\WL\test\images\gas_27519.jpg,dataset\WL\test\masks\gas_27519.png,566,480,0.2986602783203125,8.943834048198749e-05,1021179826.42639,91332.62900926036
gas_27568,WL,test,dataset\WL\test\images\gas_27568.jpg,dataset\WL\test\masks\gas_27568.png,567,479,0.16241455078125,0.00014301676519040378,1298485265.8264973,185705.16236590722
gas_27582,WL,test,dataset\WL\test\images\gas_27582.jpg,dataset\WL\test\masks\gas_27582.png,549,481,0.08087158203125,1.4715324954645893e-05,1120732491.5697038,16491.94280067813
gas_27596,WL,test,dataset\WL\test\images\gas_27596.jpg,dataset\WL\test\masks\gas_27596.png,549,481,0.1181640625,1.7021702830186013e-05,1009892160.7745943,17190.08425123958
gas_27605,WL,test,dataset\WL\test\images\gas_27605.jpg,dataset\WL\test\masks\gas_27605.png,565,480,0.069580078125,0.00012824328307440956,622688935.8320646,79855.67346521432
gas_27629,WL,test,dataset\WL\test\images\gas_27629.jpg,dataset\WL\test\masks\gas_27629.png,429,237,0.6125946044921875,7.819467289586407e-05,787964437.7870662,61614.621466333076
gas_27632,WL,test,dataset\WL\test\images\gas_27632.jpg,dataset\WL\test\masks\gas_27632.png,430,365,0.368927001953125,0.00010011024583930132,932728106.0269126,93375.63999558013
gas_27702,WL,test,dataset\WL\test\images\gas_27702.jpg,dataset\WL\test\masks\gas_27702.png,417,367,0.077392578125,7.475515548107377e-05,676015786.1469896,50535.665201078526
gas_27728,WL,test,dataset\WL\test\images\gas_27728.jpg,dataset\WL\test\masks\gas_27728.png,565,482,0.3471221923828125,0.0001680711959633738,1179388831.1983392,198221.29136535045
gas_27762,WL,test,dataset\WL\test\images\gas_27762.jpg,dataset\WL\test\masks\gas_27762.png,565,481,0.3483428955078125,0.00010016165684767679,660993820.255471,66206.23620286344
gas_27791,WL,test,dataset\WL\test\images\gas_27791.jpg,dataset\WL\test\masks\gas_27791.png,1079,934,0.094512939453125,7.099909743817026e-05,929072003.5137254,65963.27370454706
gas_27798,WL,test,dataset\WL\test\images\gas_27798.jpg,dataset\WL\test\masks\gas_27798.png,1371,903,0.2010345458984375,2.1364489587814687e-05,753719096.6014917,16102.823791479663
gas_27ca94691328ecd6,WL,test,dataset\WL\test\images\gas_27ca94691328ecd6.jpg,dataset\WL\test\masks\gas_27ca94691328ecd6.png,1158,1008,0.3185272216796875,0.0002235046158918981,847103880.2853056,189331.62738370366
gas_2c5242c3a74d64a1,WL,test,dataset\WL\test\images\gas_2c5242c3a74d64a1.jpg,dataset\WL\test\masks\gas_2c5242c3a74d64a1.png,929,818,0.3731842041015625,0.0003309755709125037,748362111.8996077,247689.57723525964
gas_2eb428a22f35fa91,WL,test,dataset\WL\test\images\gas_2eb428a22f35fa91.jpg,dataset\WL\test\masks\gas_2eb428a22f35fa91.png,1158,1009,0.17083740234375,0.00019783469246172712,868162840.074433,171752.72847282502
gas_307232f62fc12423,WL,test,dataset\WL\test\images\gas_307232f62fc12423.jpg,dataset\WL\test\masks\gas_307232f62fc12423.png,1158,1009,0.157012939453125,0.00010108521937254892,1114655756.8029528,112675.22170130102
gas_32209,WL,test,dataset\WL\test\images\gas_32209.jpg,dataset\WL\test\masks\gas_32209.png,1371,903,0.16070556640625,0.00015585031740355282,742146940.7106805,115663.83626983524
gas_32237,WL,test,dataset\WL\test\images\gas_32237.jpg,dataset\WL\test\masks\gas_32237.png,566,478,0.15228271484375,7.077163516106107e-05,406892745.88665897,28796.464961572958
gas_32272,WL,test,dataset\WL\test\images\gas_32272.jpg,dataset\WL\test\masks\gas_32272.png,372,367,0.2651824951171875,7.89620458493372e-05,203090757.6249135,16036.461715155052
gas_32323,WL,test,dataset\WL\test\images\gas_32323.jpg,dataset\WL\test\masks\gas_32323.png,566,482,0.8383331298828125,7.835613850568975e-05,1023497144.1113417,80197.28398416619
gas_32347,WL,test,dataset\WL\test\images\gas_32347.jpg,dataset\WL\test\masks\gas_32347.png,419,368,0.4252777099609375,2.9591531298493104e-05,861272621.377255,25486.375732020242
gas_32385,WL,test,dataset\WL\test\images\gas_32385.jpg,dataset\WL\test\masks\gas_32385.png,1088,934,0.400970458984375,0.0002074505830029608,747881187.012257,155148.38826263906
gas_32390,WL,test,dataset\WL\test\images\gas_32390.jpg,dataset\WL\test\masks\gas_32390.png,531,485,0.4651336669921875,2.7891745677370224e-05,853028804.347374,23792.462466328157
gas_32435,WL,test,dataset\WL\test\images\gas_32435.jpg,dataset\WL\test\masks\gas_32435.png,531,478,0.480072021484375,5.692230471721789e-05,1014341514.4585005,57738.656773331044
gas_32511,WL,test,dataset\WL\test\images\gas_32511.jpg,dataset\WL\test\masks\gas_32511.png,432,367,0.2499847412109375,6.176239599196797e-05,662049943.1000385,40889.79075220444
gas_32539,WL,test,dataset\WL\test\images\gas_32539.jpg,dataset\WL\test\masks\gas_32539.png,568,485,0.4855194091796875,3.7406107031460355e-05,1495584066.7194457,55943.97767425433
gas_32638,WL,test,dataset\WL\test\images\gas_32638.jpg,dataset\WL\test\masks\gas_32638.png,566,478,0.1566162109375,5.059552399690684e-05,811375462.1913415,41051.9666678034
gas_32649,WL,test,dataset\WL\test\images\gas_32649.jpg,dataset\WL\test\masks\gas_32649.png,530,478,0.4580230712890625,1.3726746806691317e-05,836748718.5918033,11485.837800933088
gas_32725,WL,test,dataset\WL\test\images\gas_32725.jpg,dataset\WL\test\masks\gas_32725.png,532,484,0.1517486572265625,7.469954890081179e-05,812409793.1190773,60686.6450685969
